name;state_name;country_name;latitude;longitude
Belfast;Northern Ireland;United Kingdom;54.59682;-5.92541
Chengdu;Sichuan;China;30.66667;104.06667
Hangzhou;Zhejiang;China;30.29365;120.16142
Halle;Lower Saxony;Germany;51.99122;9.56532
Halle;North Rhine-Westphalia;Germany;52.06007;8.36083
Cambridge;England;United Kingdom;52.2;0.11667
Aachen;North Rhine-Westphalia;Germany;50.77664;6.08342
Daejeon;Daejeon;South Korea;36.34913;127.38493
Boston;Georgia;United States;30.79186;-83.78989
Boston;Massachusetts;United States;42.35843;-71.05977
Boston;New York;United States;42.62895;-78.73753
Beijing;Beijing;China;39.9075;116.39723
Nanjing;Taiwan;China;32.06167;118.77778
Hangzhou;Zhejiang;China;30.29365;120.16142
Shenzhen;Guangdong;China;22.55653;113.9859
Shanghai;Shanghai;China;31.22222;121.45806
Pittsburgh;Pennsylvania;United States;40.44062;-79.99589
Nanjing;Taiwan;China;32.06167;118.77778
Addis Ababa;Addis Ababa;Ethiopia;9.02497;38.74689
Dhaka;Dhaka District;Bangladesh;23.81093;90.36542
Washington, D.C.;District of Columbia;United States;38.89511;-77.03637
Hamburg;Hamburg;Germany;53.57532;10.01534
College Park;Georgia;United States;33.65344;-84.44937
College Park;Maryland;United States;38.98067;-76.93692
Jeonju;North Jeolla Province;South Korea;35.82194;127.14889
Hawthorn;South Australia;Australia;-34.97384;138.60738
Hawthorn;Victoria;Australia;-37.81992;145.0358
Groningen;Groningen;Netherlands;53.21917;6.56667
Halle;Lower Saxony;Germany;51.99122;9.56532
Halle;North Rhine-Westphalia;Germany;52.06007;8.36083
Warsaw;Masovian Voivodeship;Poland;52.22977;21.01178
Guangzhou;Guangdong;China;23.11667;113.25
Cincinnati;Ohio;United States;39.12711;-84.51439
Mumbai;Maharashtra;India;19.07283;72.88261
Pune;Maharashtra;India;18.51957;73.85535
Washington, D.C.;District of Columbia;United States;38.89511;-77.03637
Fukuoka;Fukuoka Prefecture;Japan;33.6;130.41667
Pusad;Maharashtra;India;19.91274;77.57838
Dubai;Dubai;United Arab Emirates;25.0657;55.17128
Innsbruck;Tyrol;Austria;47.26266;11.39454
Evanston;Illinois;United States;42.04114;-87.69006
Evanston;Wyoming;United States;41.26828;-110.96324
Los Angeles;California;United States;34.05223;-118.24368
Pittsburgh;Pennsylvania;United States;40.44062;-79.99589
Pouso Alegre;Minas Gerais;Brazil;-22.23;-45.93639
Bordeaux;Nouvelle-Aquitaine;France;44.84044;-0.5805
Haikou;Hainan;China;20.04583;110.34167
Haikou;Yunnan;China;24.77985;102.57548
West Lafayette;Indiana;United States;40.42587;-86.90807
West Lafayette;Ohio;United States;40.27535;-81.75096
Washington, D.C.;District of Columbia;United States;38.89511;-77.03637
Nanjing;Taiwan;China;32.06167;118.77778
Athens;Attica Region;Greece;37.98376;23.72784
Vienna;Vienna;Austria;48.20849;16.37208
Villeurbanne;Auvergne-Rhône-Alpes;France;45.76601;4.8795
Seoul;Seoul;South Korea;37.566;126.9784
Washington, D.C.;District of Columbia;United States;38.89511;-77.03637
Beijing;Beijing;China;39.9075;116.39723
Beijing;Beijing;China;39.9075;116.39723
Daejeon;Daejeon;South Korea;36.34913;127.38493
Edmonton;Alberta;Canada;53.55014;-113.46871
Xiamen;Fujian;China;24.47979;118.08187
Giza;Giza;Egypt;30.00808;31.21093
Shanghai;Shanghai;China;31.22222;121.45806
Bristol;England;United Kingdom;51.45523;-2.59665
Oshawa;Ontario;Canada;43.90012;-78.84957
Rahim Yar Khan;Punjab;Pakistan;28.41987;70.30345
Lanzhou;Gansu;China;36.05701;103.83987
Lausanne;Vaud;Switzerland;46.516;6.63282
Braunschweig;Lower Saxony;Germany;52.26594;10.52673
Bologna;Emilia-Romagna;Italy;44.46667;11.43333
Paderborn;North Rhine-Westphalia;Germany;51.71905;8.75439
Steyr;Upper Austria;Austria;48.04274;14.42127
Beijing;Beijing;China;39.9075;116.39723
Atlanta;Georgia;United States;33.749;-84.38798
Atlanta;Illinois;United States;40.25948;-89.23342
Atlanta;Michigan;United States;45.00473;-84.14389
Atlanta;Texas;United States;33.11374;-94.16435
Vancouver;Washington;United States;45.63873;-122.66149
Vancouver;British Columbia;Canada;49.24966;-123.11934
Doha;Doha;Qatar;25.28545;51.53096
Norman;Oklahoma;United States;35.22257;-97.43948
Madrid;Madrid;Spain;40.4165;-3.70256
Changsha;Guizhou;China;28.68778;105.98972
Changsha;Hunan;China;28.19874;112.97087
London;England;United Kingdom;51.50853;-0.12574
Nanjing;Taiwan;China;32.06167;118.77778
Belo Horizonte;Minas Gerais;Brazil;-19.92083;-43.93778
Hayward;California;United States;37.66882;-122.0808
Hayward;Wisconsin;United States;46.01301;-91.48462
Shenzhen;Guangdong;China;22.55653;113.9859
Beijing;Beijing;China;39.9075;116.39723
Beijing;Beijing;China;39.9075;116.39723
St. Louis;Missouri;United States;38.62727;-90.19789
Los Angeles;California;United States;34.05223;-118.24368
Tartu;Tartu County;Estonia;58.38062;26.72509
Jaipur;Rajasthan;India;27.0;76.0
Paris;Île-de-France;France;48.8534;2.3486
Evanston;Illinois;United States;42.04114;-87.69006
Evanston;Wyoming;United States;41.26828;-110.96324
Baltimore;Maryland;United States;39.29038;-76.61219
Baltimore;Ohio;United States;39.84534;-82.60072
Irvine;California;United States;33.66946;-117.82311
Irvine;Kentucky;United States;37.70064;-83.97381
Leiden;South Holland;Netherlands;52.15833;4.49306
Kaunas;Kaunas City Municipality;Lithuania;54.90272;23.90961
Barcelona;Catalonia;Spain;41.38879;2.15899
Mannheim;Baden-Württemberg;Germany;49.4891;8.46694
Seoul;Seoul;South Korea;37.566;126.9784
Antofagasta;Antofagasta;Chile;-23.65236;-70.3954
Evanston;Illinois;United States;42.04114;-87.69006
Evanston;Wyoming;United States;41.26828;-110.96324
Seattle;Washington;United States;47.60621;-122.33207
Taipei;Taipei;Taiwan;25.04776;121.53185
Bologna;Emilia-Romagna;Italy;44.46667;11.43333
Guangzhou;Guangdong;China;23.11667;113.25
Wuhan;Hubei;China;30.58333;114.26667
Doha;Doha;Qatar;25.28545;51.53096
Tehran;Tehran Province;Iran;35.69439;51.42151
Ouagadougou;Centre;Burkina Faso;12.36566;-1.53388
Long Branch;New Jersey;United States;40.30428;-73.99236
Tokyo;Tokyo;Japan;35.6895;139.69171
Boulder;Colorado;United States;40.01499;-105.27055
Boulder;Montana;United States;46.23659;-112.12083
Bangkok;Bangkok;Thailand;13.75398;100.50144
Wuhan;Hubei;China;30.58333;114.26667
Madison;Alabama;United States;34.69926;-86.74833
Madison;Connecticut;United States;41.27954;-72.59843
Madison;Florida;United States;30.46938;-83.41293
Madison;Georgia;United States;33.59568;-83.46794
Madison;Illinois;United States;38.68255;-90.15705
Madison;Indiana;United States;38.73589;-85.37996
Madison;Maine;United States;44.79756;-69.87978
Madison;Minnesota;United States;45.00968;-96.19588
Madison;Mississippi;United States;32.46181;-90.11536
Madison;Nebraska;United States;41.82834;-97.45505
Madison;New Hampshire;United States;43.89924;-71.1484
Madison;New Jersey;United States;40.75982;-74.4171
Madison;North Carolina;United States;36.38542;-79.95949
Madison;Ohio;United States;41.77116;-81.04982
Madison;South Dakota;United States;44.00608;-97.11395
Madison;Virginia;United States;38.38041;-78.2575
Madison;West Virginia;United States;38.06705;-81.81929
Madison;Wisconsin;United States;43.07305;-89.40123
Erbil;Erbil Governorate;Iraq;36.18333;44.01193
Lille;Hauts-de-France;France;50.63297;3.05858
Cambridge;England;United Kingdom;52.2;0.11667
Suzhou;Anhui;China;33.63611;116.97889
Suzhou;Taiwan;China;31.30408;120.59538
Cambridge;Illinois;United States;41.30365;-90.1929
Cambridge;Maryland;United States;38.56317;-76.07883
Cambridge;Massachusetts;United States;42.3751;-71.10561
Cambridge;Minnesota;United States;45.57274;-93.22439
Cambridge;Nebraska;United States;40.28195;-100.16569
Cambridge;New York;United States;43.02813;-73.38122
Cambridge;Ohio;United States;40.03118;-81.58846
Cambridge;Wisconsin;United States;43.00361;-89.0165
Rome;Lazio;Italy;41.89193;12.51133
Manila;Metro Manila;Philippines;14.6042;120.9822
Tehran;Tehran Province;Iran;35.69439;51.42151
Kaiserslautern;Rhineland-Palatinate;Germany;49.443;7.77161
Beijing;Beijing;China;39.9075;116.39723
New Delhi;Delhi;India;28.63576;77.22445
Philadelphia;Mississippi;United States;32.77152;-89.11673
Philadelphia;New York;United States;44.1545;-75.70882
Philadelphia;Pennsylvania;United States;39.95233;-75.16379
Tianjin;Tianjin;China;39.14666667;117.20555556
Naples;Campania;Italy;40.85216;14.26811
Hefei;Anhui;China;31.86389;117.28083
Phetchabun;Phetchabun;Thailand;16.41904;101.16056
Stony Brook;New York;United States;40.92565;-73.14094
Tsukuba;Ibaraki Prefecture;Japan;36.2;140.1
Johannesburg;Gauteng;South Africa;-26.20227;28.04363
Kaiserslautern;Rhineland-Palatinate;Germany;49.443;7.77161
Chicago;Illinois;United States;41.85003;-87.65005
Cardiff;Wales;United Kingdom;51.48;-3.18
Windsor;Nova Scotia;Canada;44.98345;-64.13204
Windsor;Ontario;Canada;42.30008;-83.01654
Windsor;Quebec;Canada;45.56678;-71.99909
Hangzhou;Zhejiang;China;30.29365;120.16142
Chengdu;Sichuan;China;30.66667;104.06667
Kharagpur;Bihar;India;25.12446;86.55578
Kharagpur;West Bengal;India;22.330239;87.323653
Cardiff;Wales;United Kingdom;51.48;-3.18
Chengdu;Sichuan;China;30.66667;104.06667
Potchefstroom;North West;South Africa;-26.71667;27.1
Austin;Arkansas;United States;34.99842;-91.98376
Austin;Indiana;United States;38.75839;-85.80803
Austin;Minnesota;United States;43.66663;-92.97464
Austin;Texas;United States;30.26715;-97.74306
Paris;Île-de-France;France;48.8534;2.3486
Shenzhen;Guangdong;China;22.55653;113.9859
Shanghai;Shanghai;China;31.22222;121.45806
Ithaca;Michigan;United States;43.2917;-84.6075
Ithaca;New York;United States;42.44063;-76.49661
Kottayam;Kerala;India;9.66667;76.66667
Tokyo;Tokyo;Japan;35.6895;139.69171
Beijing;Beijing;China;39.9075;116.39723
Tianjin;Tianjin;China;39.14666667;117.20555556
Tokyo;Tokyo;Japan;35.6895;139.69171
Pittsburgh;Pennsylvania;United States;40.44062;-79.99589
London;England;United Kingdom;51.50853;-0.12574
Sydney;New South Wales;Australia;-33.86785;151.20732
Bilbao;Basque Country;Spain;43.26271;-2.92528
Ruse;Ruse Province;Bulgaria;43.84872;25.9534
Nanjing;Taiwan;China;32.06167;118.77778
Golden;Colorado;United States;39.75554;-105.2211
Coimbatore;Tamil Nadu;India;10.8;77.09
Oslo;Oslo;Norway;59.91273;10.74609
New Haven;Connecticut;United States;41.30815;-72.92816
New Haven;Indiana;United States;41.0706;-85.01441
New Haven;Michigan;United States;42.72948;-82.80131
New Haven;Missouri;United States;38.60838;-91.21904
New Haven;West Virginia;United States;38.98647;-81.97347
Washington, D.C.;District of Columbia;United States;38.89511;-77.03637
Kampala;Central Region;Uganda;0.31628;32.58219
Kunshan;Taiwan;China;31.37762;120.95431
Rome;Lazio;Italy;41.89193;12.51133
Stanford;California;United States;37.42411;-122.16608
Stanford;Kentucky;United States;37.53119;-84.66189
Stanford;Montana;United States;47.15358;-110.21826
Suita;Ōsaka Prefecture;Japan;34.76143;135.51567
Seoul;Seoul;South Korea;37.566;126.9784
Wuhan;Hubei;China;30.58333;114.26667
Toronto;Ontario;Canada;43.70011;-79.4163
Beijing;Beijing;China;39.9075;116.39723
Suwon;Gyeonggi Province;South Korea;37.29111;127.00889
Nantong;Taiwan;China;32.03028;120.87472
Patiala;Punjab;India;30.33625;76.3922
Patiala;Punjab;India;30.33625;76.3922
Shanghai;Shanghai;China;31.22222;121.45806
Beijing;Beijing;China;39.9075;116.39723
Kyiv;Kiev;Ukraine;50.45466;30.5238
Beijing;Beijing;China;39.9075;116.39723
Taoyuan;Taoyuan;Taiwan;24.895;121.24611
Gainesville;Florida;United States;29.65163;-82.32483
Gainesville;Georgia;United States;34.29788;-83.82407
Gainesville;Missouri;United States;36.60312;-92.42822
Gainesville;Texas;United States;33.62594;-97.13335
Gainesville;Virginia;United States;38.79567;-77.61388
Meerut;Uttar Pradesh;India;28.91667;77.68333
Athens;Attica Region;Greece;37.98376;23.72784
Gif-sur-Yvette;Île-de-France;France;48.68333;2.13333
Canberra;Australian Capital Territory;Australia;-35.28346;149.12807
Wageningen;Gelderland;Netherlands;51.97;5.66667
Murcia;Murcia;Spain;37.98662;-1.14146
Shenzhen;Guangdong;China;22.55653;113.9859
Jerusalem;Jerusalem District;Israel;31.76904;35.21633
Khon Kaen;Khon Kaen;Thailand;16.44671;102.833
Wuhan;Hubei;China;30.58333;114.26667
Chongqing;Chongqing;China;29.56278;106.55278
Shanghai;Shanghai;China;31.22222;121.45806
Shanghai;Shanghai;China;31.22222;121.45806
Doha;Doha;Qatar;25.28545;51.53096
Washington, D.C.;District of Columbia;United States;38.89511;-77.03637
Turin;Piedmont;Italy;45.07049;7.68682
Guangzhou;Guangdong;China;23.11667;113.25
Lausanne;Vaud;Switzerland;46.516;6.63282
Hyderabad;Telangana;India;17.38405;78.45636
Ann Arbor;Michigan;United States;42.27756;-83.74088
Brussels;Brussels-Capital Region;Belgium;50.85045;4.34878
Tempe;Arizona;United States;33.41477;-111.90931
Beijing;Beijing;China;39.9075;116.39723
Gliwice;Silesian Voivodeship;Poland;50.29761;18.67658
Nanjing;Taiwan;China;32.06167;118.77778
Tokyo;Tokyo;Japan;35.6895;139.69171
Dhaka;Dhaka District;Bangladesh;23.81093;90.36542
Shenzhen;Guangdong;China;22.55653;113.9859
Guangzhou;Guangdong;China;23.11667;113.25
Lyon;Auvergne-Rhône-Alpes;France;45.74846;4.84671
Doha;Doha;Qatar;25.28545;51.53096
Cagliari;Sardinia;Italy;39.23054;9.11917
Brisbane;Queensland;Australia;-27.46794;153.02809
Rome;Lazio;Italy;41.89193;12.51133
Esch-sur-Alzette;Canton of Esch-sur-Alzette;Luxembourg;49.49583;5.98056
Chengdu;Sichuan;China;30.66667;104.06667
Clemson;South Carolina;United States;34.68344;-82.83737
Edmonton;Alberta;Canada;53.55014;-113.46871
Valencia;Valencia;Spain;39.46975;-0.37739
Lima;Lima;Peru;-12.04318;-77.02824
Dayton;Indiana;United States;40.3742;-86.7689
Dayton;Kentucky;United States;39.11284;-84.47272
Dayton;Maine;United States;43.54972;-70.57555
Dayton;Minnesota;United States;45.24385;-93.51496
Dayton;Nevada;United States;39.23714;-119.59295
Dayton;New Jersey;United States;40.37261;-74.51015
Dayton;Ohio;United States;39.75895;-84.19161
Dayton;Oregon;United States;45.22067;-123.07621
Dayton;Tennessee;United States;35.49396;-85.01245
Dayton;Texas;United States;30.04661;-94.8852
Dayton;Virginia;United States;38.41485;-78.93864
Dayton;Washington;United States;46.32375;-117.97244
Erlangen;Bavaria;Germany;49.59099;11.00783
Irvine;California;United States;33.66946;-117.82311
Irvine;Kentucky;United States;37.70064;-83.97381
Dammam;Eastern Province;Saudi Arabia;26.43442;50.10326
Toronto;Ontario;Canada;43.70011;-79.4163
London;England;United Kingdom;51.50853;-0.12574
Surabaya;Jawa Timur;Indonesia;-7.24917;112.75083
Tempe;Arizona;United States;33.41477;-111.90931
Menlo Park;California;United States;37.45383;-122.18219
Beijing;Beijing;China;39.9075;116.39723
Urbana;Illinois;United States;40.11059;-88.20727
Urbana;Iowa;United States;42.22416;-91.87434
Urbana;Maryland;United States;39.32594;-77.35137
Urbana;Ohio;United States;40.10839;-83.75243
Zhengzhou;Henan;China;34.75778;113.64861
Minneapolis;Kansas;United States;39.12194;-97.7067
Minneapolis;Minnesota;United States;44.97997;-93.26384
Lanzhou;Gansu;China;36.05701;103.83987
Minneapolis;Kansas;United States;39.12194;-97.7067
Minneapolis;Minnesota;United States;44.97997;-93.26384
Xinxiang;Henan;China;35.19033;113.80151
Milan;Lombardy;Italy;45.46427;9.18951
Deggendorf;Bavaria;Germany;48.84085;12.96068
Patna;Bihar;India;25.41667;85.16667
Awka;Anambra;Nigeria;6.21269;7.07199
Columbus;Georgia;United States;32.46098;-84.98771
Columbus;Indiana;United States;39.20144;-85.92138
Columbus;Kansas;United States;37.16923;-94.84412
Columbus;Minnesota;United States;45.26522;-93.05015
Columbus;Mississippi;United States;33.49567;-88.42726
Columbus;Montana;United States;45.63661;-109.25211
Columbus;Nebraska;United States;41.42973;-97.36838
Columbus;New Mexico;United States;31.8276;-107.64002
Columbus;North Carolina;United States;35.25317;-82.19706
Columbus;Ohio;United States;39.96118;-82.99879
Columbus;Texas;United States;29.70662;-96.53969
Columbus;Wisconsin;United States;43.33805;-89.01539
Peshawar;Khyber Pakhtunkhwa;Pakistan;34.008;71.57849
Palaiseau;Île-de-France;France;48.71828;2.2498
Winterthur;Zürich;Switzerland;47.50564;8.72413
Paris;Île-de-France;France;48.8534;2.3486
Beijing;Beijing;China;39.9075;116.39723
Enschede;Overijssel;Netherlands;52.21833;6.89583
Raleigh;Mississippi;United States;32.03349;-89.52229
Raleigh;North Carolina;United States;35.7721;-78.63861
Aachen;North Rhine-Westphalia;Germany;50.77664;6.08342
Louvain-la-Neuve;Wallonia;Belgium;50.66829;4.61443
Karnal;Haryana;India;29.66667;76.83333
Waltham;Massachusetts;United States;42.37649;-71.23561
Boston;Georgia;United States;30.79186;-83.78989
Boston;Massachusetts;United States;42.35843;-71.05977
Boston;New York;United States;42.62895;-78.73753
Tartu;Tartu County;Estonia;58.38062;26.72509
Yogyakarta;DI Yogyakarta;Indonesia;-7.80139;110.36472
Beijing;Beijing;China;39.9075;116.39723
Amstelveen;North Holland;Netherlands;52.30083;4.86389
Tekanpur;Madhya Pradesh;India;25.99401;78.28322
Jeonju;North Jeolla Province;South Korea;35.82194;127.14889
Riyadh;Riyadh;Saudi Arabia;24.68773;46.72185
Troy;Alabama;United States;31.80877;-85.96995
Troy;Illinois;United States;38.72921;-89.88315
Troy;Kansas;United States;39.78305;-95.08997
Troy;Maine;United States;44.66479;-69.24088
Troy;Michigan;United States;42.60559;-83.14993
Troy;Missouri;United States;38.97949;-90.9807
Troy;New Hampshire;United States;42.82397;-72.18119
Troy;New York;United States;42.72841;-73.69179
Troy;North Carolina;United States;35.35847;-79.89449
Troy;Ohio;United States;40.0395;-84.20328
Troy;Pennsylvania;United States;41.78591;-76.78801
Troy;Tennessee;United States;36.33868;-89.16396
Troy;Texas;United States;31.20684;-97.30278
Karlsruhe;Baden-Württemberg;Germany;49.00937;8.40444
Kolkata;West Bengal;India;22.54111111;88.33777778
Mumbai;Maharashtra;India;19.07283;72.88261
Madrid;Madrid;Spain;40.4165;-3.70256
Munich;Bavaria;Germany;48.13743;11.57549
Shenzhen;Guangdong;China;22.55653;113.9859
Baqubah;Diyala Governorate;Iraq;33.75403;44.60518
Greater Noida;Uttar Pradesh;India;28.49615;77.53601
Coventry;England;United Kingdom;52.40656;-1.51217
Chicago;Illinois;United States;41.85003;-87.65005
Amman;Amman Governorate;Jordan;31.95522;35.94503
Vicksburg;Michigan;United States;42.12005;-85.53278
Vicksburg;Mississippi;United States;32.35265;-90.87788
Princeton;Florida;United States;25.53844;-80.40894
Princeton;Illinois;United States;41.36809;-89.46481
Princeton;Indiana;United States;38.35532;-87.56752
Princeton;Kentucky;United States;37.10922;-87.88196
Princeton;Massachusetts;United States;42.4487;-71.8773
Princeton;Minnesota;United States;45.56997;-93.58163
Princeton;Missouri;United States;40.40084;-93.5805
Princeton;New Jersey;United States;40.34872;-74.65905
Princeton;North Carolina;United States;35.46599;-78.16055
Princeton;Texas;United States;33.18012;-96.49804
Princeton;West Virginia;United States;37.36623;-81.10259
Princeton;Wisconsin;United States;43.85081;-89.12178
Coimbra;Coimbra;Portugal;40.20564;-8.41955
Haifa;Haifa District;Israel;32.81841;34.9885
Thiruvananthapuram;Kerala;India;8.60399;76.98574
Vigo;Galicia;Spain;42.23282;-8.72264
Guangzhou;Guangdong;China;23.11667;113.25
Long Beach;California;United States;33.76696;-118.18923
Long Beach;Indiana;United States;41.73893;-86.85697
Long Beach;Maryland;United States;38.46096;-76.46884
Long Beach;Mississippi;United States;30.35048;-89.15282
Long Beach;New York;United States;40.58844;-73.65791
Long Beach;North Carolina;United States;33.91045;-78.11777
Long Beach;Washington;United States;46.35232;-124.05432
Nairobi;Nairobi City;Kenya;-1.28333;36.81667
Guildford;England;United Kingdom;51.23536;-0.57427
Seoul;Seoul;South Korea;37.566;126.9784
Cambridge;Illinois;United States;41.30365;-90.1929
Cambridge;Maryland;United States;38.56317;-76.07883
Cambridge;Massachusetts;United States;42.3751;-71.10561
Cambridge;Minnesota;United States;45.57274;-93.22439
Cambridge;Nebraska;United States;40.28195;-100.16569
Cambridge;New York;United States;43.02813;-73.38122
Cambridge;Ohio;United States;40.03118;-81.58846
Cambridge;Wisconsin;United States;43.00361;-89.0165
Santa Cruz;California;United States;36.97412;-122.0308
Zug;Zug;Switzerland;47.17242;8.51745
Seoul;Seoul;South Korea;37.566;126.9784
Carbajosa de la Sagrada;Léon;Spain;40.93305;-5.65026
Karlsruhe;Baden-Württemberg;Germany;49.00937;8.40444
Livermore;California;United States;37.68187;-121.76801
Livermore;Kentucky;United States;37.4931;-87.13194
Livermore;Maine;United States;44.38396;-70.24922
Aachen;North Rhine-Westphalia;Germany;50.77664;6.08342
Beijing;Beijing;China;39.9075;116.39723
Barranquilla;Atlántico;Colombia;10.96854;-74.78132
Burnaby;British Columbia;Canada;49.26636;-122.95263
London;England;United Kingdom;51.50853;-0.12574
Dalian;Liaoning;China;38.91222;121.60222
Paris;Île-de-France;France;48.8534;2.3486
Cambridge;England;United Kingdom;52.2;0.11667
Berkeley;California;United States;37.87159;-122.27275
Berkeley;Illinois;United States;41.88892;-87.9034
Berkeley;Missouri;United States;38.7545;-90.33123
Raleigh;Mississippi;United States;32.03349;-89.52229
Raleigh;North Carolina;United States;35.7721;-78.63861
Bengaluru;Karnataka;India;12.97194;77.59369
Sydney;New South Wales;Australia;-33.86785;151.20732
Berkeley;California;United States;37.87159;-122.27275
Berkeley;Illinois;United States;41.88892;-87.9034
Berkeley;Missouri;United States;38.7545;-90.33123
Cambridge;Illinois;United States;41.30365;-90.1929
Cambridge;Maryland;United States;38.56317;-76.07883
Cambridge;Massachusetts;United States;42.3751;-71.10561
Cambridge;Minnesota;United States;45.57274;-93.22439
Cambridge;Nebraska;United States;40.28195;-100.16569
Cambridge;New York;United States;43.02813;-73.38122
Cambridge;Ohio;United States;40.03118;-81.58846
Cambridge;Wisconsin;United States;43.00361;-89.0165
College Station;Texas;United States;30.62798;-96.33441
Redmond;Oregon;United States;44.27262;-121.17392
Redmond;Washington;United States;47.67399;-122.12151
Jinan;Shandong;China;36.66833;116.99722
Shenzhen;Guangdong;China;22.55653;113.9859
Nagpur;Maharashtra;India;21.14631;79.08491
Columbus;Georgia;United States;32.46098;-84.98771
Columbus;Indiana;United States;39.20144;-85.92138
Columbus;Kansas;United States;37.16923;-94.84412
Columbus;Minnesota;United States;45.26522;-93.05015
Columbus;Mississippi;United States;33.49567;-88.42726
Columbus;Montana;United States;45.63661;-109.25211
Columbus;Nebraska;United States;41.42973;-97.36838
Columbus;New Mexico;United States;31.8276;-107.64002
Columbus;North Carolina;United States;35.25317;-82.19706
Columbus;Ohio;United States;39.96118;-82.99879
Columbus;Texas;United States;29.70662;-96.53969
Columbus;Wisconsin;United States;43.33805;-89.01539
Seoul;Seoul;South Korea;37.566;126.9784
Guangzhou;Guangdong;China;23.11667;113.25
Beijing;Beijing;China;39.9075;116.39723
Seattle;Washington;United States;47.60621;-122.33207
Wuhan;Hubei;China;30.58333;114.26667
Stanford;California;United States;37.42411;-122.16608
Stanford;Kentucky;United States;37.53119;-84.66189
Stanford;Montana;United States;47.15358;-110.21826
Edmonton;Alberta;Canada;53.55014;-113.46871
Kaiserslautern;Rhineland-Palatinate;Germany;49.443;7.77161
Shenzhen;Guangdong;China;22.55653;113.9859
Stanford;California;United States;37.42411;-122.16608
Stanford;Kentucky;United States;37.53119;-84.66189
Stanford;Montana;United States;47.15358;-110.21826
Aachen;North Rhine-Westphalia;Germany;50.77664;6.08342
Vienna;Vienna;Austria;48.20849;16.37208
Puducherry;Puducherry;India;11.93381;79.82979
Kuala Lumpur;Kuala Lumpur;Malaysia;3.1412;101.68653
Chennai;Tamil Nadu;India;13.08784;80.27847
Wageningen;Gelderland;Netherlands;51.97;5.66667
Milan;Lombardy;Italy;45.46427;9.18951
Blacksburg;South Carolina;United States;35.12124;-81.51592
Blacksburg;Virginia;United States;37.22957;-80.41394
Blacksburg;South Carolina;United States;35.12124;-81.51592
Blacksburg;Virginia;United States;37.22957;-80.41394
Toronto;Ontario;Canada;43.70011;-79.4163
London;England;United Kingdom;51.50853;-0.12574
Vellore;Tamil Nadu;India;12.86;79.035
Delft;South Holland;Netherlands;52.00667;4.35556
Jhansi;Uttar Pradesh;India;25.5;78.5
Bobigny;Île-de-France;France;48.90982;2.45012
Boston;Georgia;United States;30.79186;-83.78989
Boston;Massachusetts;United States;42.35843;-71.05977
Boston;New York;United States;42.62895;-78.73753
Tokyo;Tokyo;Japan;35.6895;139.69171
Karachi;Sindh;Pakistan;24.8608;67.0104
Honolulu;Hawaii;United States;21.30694;-157.85833
Chicago;Illinois;United States;41.85003;-87.65005
Boulder;Colorado;United States;40.01499;-105.27055
Boulder;Montana;United States;46.23659;-112.12083
Cambridge;England;United Kingdom;52.2;0.11667
Beijing;Beijing;China;39.9075;116.39723
Accra;Greater Accra;Ghana;5.55602;-0.1969
Mohali;Punjab;India;30.67995;76.72211
Hefei;Anhui;China;31.86389;117.28083
Kuala Lumpur;Kuala Lumpur;Malaysia;3.1412;101.68653
Tirupati;Andhra Pradesh;India;13.63551;79.41989
Banda;Madhya Pradesh;India;24.04488;78.96094
Banda;Uttar Pradesh;India;25.5;80.5
Canberra;Australian Capital Territory;Australia;-35.28346;149.12807
Ghaziabad;Uttar Pradesh;India;28.66535;77.43915
Indore;Madhya Pradesh;India;22.66667;75.75
Lucknow;Uttar Pradesh;India;26.83928;80.92313
Jaipur;Rajasthan;India;27.0;76.0
Gif-sur-Yvette;Île-de-France;France;48.68333;2.13333
Beijing;Beijing;China;39.9075;116.39723
Biskra;Biskra;Algeria;34.85038;5.72805
Aizawl;Mizoram;India;23.8;92.9
Bielefeld;North Rhine-Westphalia;Germany;52.03333;8.53333
Magdeburg;Saxony-Anhalt;Germany;52.12773;11.62916
Exeter;England;United Kingdom;50.7236;-3.52751
Mohali;Punjab;India;30.67995;76.72211
Jinan;Shandong;China;36.66833;116.99722
Bengaluru;Karnataka;India;12.97194;77.59369
Mexico City;Mexico City;Mexico;19.42847;-99.12766
Rohtak;Haryana;India;28.83333;76.66667
Coimbatore;Tamil Nadu;India;10.8;77.09
Getafe;Madrid;Spain;40.30571;-3.73295
Santa Clara;California;United States;37.35411;-121.95524
Santa Clara;New Mexico;United States;32.77952;-108.15032
Santa Clara;Puerto Rico;United States;18.21861111;-66.12888889
Santa Clara;Utah;United States;37.13304;-113.65413
Nakhon Pathom;Nakhon Pathom;Thailand;13.8196;100.04427
Princeton;Florida;United States;25.53844;-80.40894
Princeton;Illinois;United States;41.36809;-89.46481
Princeton;Indiana;United States;38.35532;-87.56752
Princeton;Kentucky;United States;37.10922;-87.88196
Princeton;Massachusetts;United States;42.4487;-71.8773
Princeton;Minnesota;United States;45.56997;-93.58163
Princeton;Missouri;United States;40.40084;-93.5805
Princeton;New Jersey;United States;40.34872;-74.65905
Princeton;North Carolina;United States;35.46599;-78.16055
Princeton;Texas;United States;33.18012;-96.49804
Princeton;West Virginia;United States;37.36623;-81.10259
Princeton;Wisconsin;United States;43.85081;-89.12178
Barranquilla;Atlántico;Colombia;10.96854;-74.78132
