word,frequency
extrapolative,1
overreact,1
frictions,4
intermediation,3
produce,2
spikes,1
premia,2
slumps,1
distress,1
sentiment,2
generate,3
shortrun,2
amplification,1
followed,2
longrun,2
reversal,1
termed,1
behavioural,1
feature,5
sentimentdriven,1
characterized,2
precrisis,1
conflicting,1
boombust,1
stabilizing,1
baseline,1
calibration,1
rational,1
amidst,2
inflationary,1
concurrent,1
end,1
turmoil,3
gfc,2
ruc,2
broadstock,1
perform,3
associate,1
financialgeopolitical,1
propagators,1
cumulative,1
phase,1
notable,3
upswing,1
frequencydependent,1
players,1
anomalies,1
becoming,1
interconnected,1
analytical,2
gaining,1
prominence,1
tolerance,5
twentyfive,1
highvalued,1
fantom,1
highest,3
ethereum,1
common,1
others,2
develops,1
devise,1
hedging,2
occurring,2
easily,1
transmitted,1
gain,2
class,2
quantilebased,2
march,2
2011–10,1
representing,1
treasury,1
identity,1
centre,1
acting,1
ted,1
aversion,1
mortgage,4
fuelling,2
house,6
see,2
uncoupling,2
postglobal,2
decreasing,1
unprecedented,1
scrutinises,1
representative,1
debtdriven,1
supplemented,1
wealthdriven,2
ones,1
stagnated,1
fuelled,1
examples,1
private,2
landlordism,1
buytolet,1
older,2
reinvesting,1
accumulated,1
intergenerational,1
fractures,1
benefiting,1
affluent,1
insiders,1
advancing,3
uneven,1
base,3
netherlands,1
financialised,1
owneroccupied,1
boasting,1
mortgagedebttogdp,1
wider,2
relevance,2
rentierism,1
feminist,1
thought,1
bear,2
geography,1
racialised,1
violence,2
moms,3
movement,1
began,1
mothers,1
occupied,1
vacant,1
investorowned,1
west,1
oakland,3
displacement,1
homelessness,1
residents,1
disrupting,1
recuperating,1
magnolia,1
street,2
insist,1
site,1
reclaim,1
geographic,1
claiming,1
refusing,1
engage,1
speculative,2
worldmaking—a,1
praxis,1
imagines,1
financialisations,1
abstract,1
mobile,5
numerous,1
privacy,3
issues;,1
consequently,1
acceptance,1
selfdisclosure,3
behavior,6
usual,1
privacyand,1
pandemicrelated,1
antecedents,4
users,1
selfadministered,2
questionnaire,3
twostage,2
squaresstructural,1
modelingartificial,1
neural,1
plssemann,1
facetoface,1
ffa,2
willingness,1
infection,2
severity,1
susceptibility,1
insignificant,1
privacyrelated,1
privacycalculus,1
explicitly,1
macroenvironments,1
influencing,4
depth,3
ardl,1
preferable,1
cointegration,1
strongest,1
emanating,1
branches;,1
supplyleading,1
technologyenabling,1
redesign,1
exclusion,1
lowincome,1
earners,1
unaffordability,1
devices,1
illiteracy,1
original,1
growthenhancing,1
aspect,3
growthretarding,1
vectorautoregressive,1
valuation,1
moderate,3
special,3
russian–ukrainian,1
suisse,1
alongside,1
newsbased,1
propensity,1
matching,1
entropy,1
balancing,1
interestingly,1
peace,1
cash,1
holding,2
macrolevel,1
degradation,2
pushed,1
impliment,1
diminishing,1
urbanization,3
diminish,1
greenhouse,1
gasses,1
ghg,4
2010q1–2022q4,1
applying,3
distributive,1
dardl,1
discovers,1
principal,4
pca,2
reliable,1
recognized,2
stochastic,1
affluence,1
stirpat,1
adversely,1
implement,2
tactics,2
fortification,1
efficiently,1
deprivation,1
encouraging,2
epu,8
qvar,1
depending,3
distributional,1
acts,1
emitter,1
situation,3
originating,1
pattern,4
responding,2
integrate,1
planning,1
fiscal,3
downside,1
commonly,1
referred,1
tail,1
caviarbased,1
connectivity,1
shale,2
interconnections,2
observe,2
note,1
turbulence,1
satisfaction,3
ambition,1
wellstrategized,1
fis,7
ncr,2
formulated,2
indepth,2
obtained,2
respondents,1
plssem,1
inspect,1
hypothesized,1
attitude,2
selfefficacy,1
fse,2
demographic,1
nevertheless,1
insignificantly,1
initial,1
pioneering,1
scheme,4
peer,3
httpspublonscompublon101108ijse0320230239,1
teacher,5
anglophone,1
ignored,1
compounded,1
attracting,1
retaining,1
foregrounded,1
internationally,2
motivations,2
dispositions,1
hardtostaff,2
schools,3
rural,1
enacted,1
tfi,5
appointment,2
qualified,1
scheme’s,1
widespread,1
resulted,1
successful,2
personal,1
professional,1
teachers’,1
recruitment,1
disturbances,1
exchequer,1
expected,1
corpus,2
far,1
scrutinizes,1
biblioshiny,1
rbased,1
software,2
mapping,2
cocitation,1
cca,1
kca,1
map,1
cited,3
dominating,1
clusters,2
testing,1
domain,1
continued,1
diversity,1
academicians,1
refined,1
comprehension,1
complements,1
pushing,2
adaptability,1
smart,4
specialization,5
forces,1
attaining,2
trajectory,2
conjunctural,1
transitory,1
proactive,1
perturbations,1
drastic,1
generating,1
actors,1
trace,2
arrangements,3
decisive,1
union’s,1
lagging,1
capable,1
mix,1
union,1
coreperiphery,1
differentiation,1
multidisciplinary,1
existence,2
adaptability;,1
formulate,1
appropriate,2
strengthening,1
crowdfunding,5
fledged,1
legislators,2
uptodate,1
looked,1
yearly,1
citation,1
origin,1
progression,1
steadily,1
date,1
started,1
reference,2
telework,5
consultancy,1
interpretations,2
signalling,3
signal,2
sent,1
organisation,2
generally,2
understood,2
employeecentred,1
interpreted,2
meaning,1
predetermined,1
continually,1
socially,3
constructivist,1
experienced,2
shed,1
interpreting,1
messages,1
forth,1
fit,2
look,1
repeatedly,2
hurt,1
killed,4
tells,1
greatest,1
story,1
told,1
mysterious,1
ruled,1
behind,2
unleashing,1
cataclysmic,1
erupted,1
felt,1
around,1
book,2
hithertouncovered,1
truly,1
malaise,1
vale,1
riskvar,1
masked,1
bets,2
unimaginable,1
sanctioned,1
allowed,3
monstrously,1
geared,1
toxic,1
punts,1
sank,1
wall,1
latest,2
confidently,1
say,1
culprit,1
derivatives,1
expert,3
pablo,2
triana,3
inevitable,1
flaws,1
precise,1
igniting,1
covered,1
falling,1
love,1
condemned,2
chaos,1
uncritically,1
starting,1
critic,1
mayhem,1
exactly,1
dangerous,1
let,1
contain,2
controversial,1
hotly,1
debated,1
metric,1
denounces,1
forcing,1
presence,1
inevitably,1
malfunctioning,1
financeland,1
describes,1
bonushungry,1
traders,1
alibi,1
reckless,1
simply,1
repeat,1
itself,1
unmasked,1
lecturing,1
birds,1
flying,1
intended,1
blindly,1
supposed,1
misery,1
happened,1
correct,1
securing,1
seamless,1
prerequisite,1
steadystate,1
upliftment,1
alleviate,1
poverty,10
globalization,1
linear,1
focusing,4
association,2
controlling,2
wqc,2
quantileonquantile,1
qqr,2
leveraging,1
1990q1,1
2021q4,1
excessive,1
appears,1
corroborate,1
uplift,1
delhi,2
absorbing,1
induced,1
augmented,1
subsidiary,1
contact,1
standardization,1
iso,4
called,1
working,2
wcme,4
checks,1
inventory,3
linger,1
warehouses,1
unnecessary,1
sold,1
margin,2
turnover,2
days,1
receivables,1
payment,1
bottlenecks,1
delayed,1
delivery,2
generated,1
fail,1
realize,1
poland,1
managers’,1
shareholders’,1
usefulness,1
wcm,1
unpredictable,1
organization’s,2
adaptable,1
reconfiguration,3
transformational,2
cultivating,1
semantic,1
differential,1
intricate,3
mathematics,1
investing,1
training,1
operations,1
directly,2
remedies,1
vigour,1
empower,3
revolutionary,1
malleable,1
welcoming,1
talented,1
bestows,2
pertinence,2
introduces,2
conceptualize,3
plan,2
guides,3
adapt,2
diversifying,2
elaborates,1
competitive,4
job,1
triggers,1
ameliorated,1
realm,1
quantification,1
tenacity,1
delved,1
consequential,1
serviceoriented,1
derived,1
furnish,1
germane,1
efficacy,1
surmounting,1
impediments,1
fdi,3
marketization,2
larger,2
proportion,1
sensitivity,1
openeconomy,1
trilemma,1
involved,1
currency,1
cbdc,2
indirectly,1
allocation,2
absence,1
illustrate,1
idea,1
nominal,1
version,1
diamond,1
dybvig,1
wide,2
behavioral,8
retention,1
attrition,1
oregon,2
transcribed,1
iteratively,1
coded,1
reach,1
consensus,1
interviewees,1
longevity,1
wage,2
documentation,1
physical,1
administrative,2
career,1
chronically,1
traumatic,1
caseloads,1
symptom,1
acuity,1
contributed,1
chronic,1
underfunding,1
frontline,1
feel,1
undervalued,1
unfulfilled,1
leave,1
altogether,1
underinvestment,1
inadequate,1
petroleum,1
complex,1
extracting,2
internal,1
possess,1
solving,1
timeseries,1
amount,1
chaotic,1
gru,1
mgru,1
extract,1
priori,1
dynamically,1
adjust,1
weights,1
errorprone,1
validating,1
proven,1
accurately,1
outperform,1
coefficient,1
reaching,1
coincidental,1
reservoir,1
engineers,1
determined,1
fees,1
nonfamilyowned,2
jordan,3
firmclustered,1
validate,1
studys,1
handle,1
spend,2
familyowned,3
tasks,2
extra,1
steps,1
prevent,1
statements,1
attract,1
additional,2
stretched,1
throughout,2
2005–2022,1
came,1
regulate,1
supervise,1
leaders,1
learn,1
lessons,1
utilised,1
reassure,1
crafting,1
workable,1
devastation,1
laws,1
oversee,1
concentration,2
predominance,1
nonfamily,1
provided,1
emergent,1
strand,3
emphasized,1
novelty,1
stressing,1
proclaiming,1
era–platformdigital,1
tended,1
longue,1
durée,1
capitalist,1
continuities,1
historical,1
recurrences,1
platformled,2
reworking,1
engendering,1
hybridization,2
régulation,1
reproduction,2
consolidated,1
inserting,1
innovations’,1
benefitting,1
flexibilized,1
precaritized,1
casualized,1
decadeslong,1
privatization,1
individualization,1
reproductive,1
amsterdam,1
berlin,1
tracing,1
wagelabor,1
cleaning,1
safehaven,4
drawing,1
august,1
april,1
contagious,2
spiked,1
lockdown,1
whos,1
declaration,1
catalyst,1
unstable,1
hedge,1
tether,1
interested,1
disrupted,1
nearly,1
boardroom,1
nor,1
succinct,1
guidance,1
calamity,1
mediation,1
directive,2
chair,3
simplification,2
onset,1
directors,1
spring,1
archival,1
mediated,1
relationship—but,1
ceo,2
performance;,1
subsaharan,2
ssa,1
2000–2017,1
subindicators,1
encompass,1
directed,1
tandem,1
2007–2008,1
riskreturn,1
profile,1
engagement,1
nontraditional,1
basel,1
camels,1
envelopment,1
smooth,1
transitional,1
endogenously,1
captured,1
serve,1
buffer,1
compression,1
operate,1
interesting,1
alignment,1
conservation,1
widely,1
secure,1
costeffective,1
compared,3
pose,1
realization,1
definitions,1
redefined,1
subsequently,1
superefficiency,1
sbmdea,1
detailed,1
spatiotemporal,1
initially,1
displayed,1
upward,1
persistent,1
post2009;,1
spatially,1
geographical,1
clustering,1
displaying,1
diminished,1
dominant,1
elucidates,1
integral,1
pursuit,1
manually,1
gcclisted,1
solely,1
accountingbased,1
marketbased,1
tobin’s,1
smaller,1
tackling,1
profit,1
maximization,1
detailing,1
egrach,1
brent,2
wti,1
gasoline,1
heating,1
gas,2
reported,1
persistence,1
egarch,1
