word,frequency
safety,2
traceability,1
transparency,2
operational,2
configurations,1
selection,3
provisioning,2
proposal,1
buildtocycle,1
organic,1
mindfulness,1
recommending,1
upgrades,1
diagnosis,1
solidarity,1
temporariness,1
thresholds,1
liabilities,1
allotments,1
crossfunctionalities,1
connectivity,1
midterm,1
tighter,2
leadlag,1
pattern,6
conveyed,1
amplified,1
magnitude,2
enough,1
committed,1
traditionally,1
treated,1
independently,1
refer,1
hysteresis,2
unifying,1
motivates,1
paradigm,1
scarring,1
parlance,1
crisis—as,1
advanced,1
remained,1
precrisis,3
decade—and,1
lasting,1
farreaching,1
conceptual,1
fiscal,1
active,4
permanent,2
scars,1
running,1
highpressure,1
tenet,1
interdependence,1
disconnection,1
reflecting,1
contextual,2
gender,3
tourism,2
proportion,4
female,4
stipulating,2
empowerment,3
women,3
comprising,1
rers,1
smart,10
grid,10
distribution,2
pdn,5
emergence,1
rerbased,1
microgrids,1
substation,5
realtime,4
monitoring,6
suboptimal,1
visibility,1
intelligent,1
required,2
iotbased,3
integrationsegregation,2
stated,1
homer,1
grid®,1
annualized,2
iot,3
electric,2
contingencies,1
suppressing,1
verified,1
constructed,1
prototype,1
performed,1
kalman,1
hansen,1
sensitivity,1
input,1
nature,2
biofuel,1
offshore,1
grew,1
generators,1
converters,1
dependability,1
noticed,1
latest,1
eminent,1
viable,1
russian–ukraine,1
decline,1
continents,1
severe,2
excluding,1
contemporaneous,1
fell,1
severely,1
netofmarket,1
decreased,1
prewar,1
continued,1
asia,1
north,1
america,1
pioneers,1
dry,3
bulk,1
shipping,3
baltic,2
bdi,4
usually,1
indicator,4
clarify,1
copulavarbekkgarchx,1
iron,4
ore,4
brent,3
exogenous,1
bdiiron,1
orebrent,1
covolatility,1
discussed,1
timelag,1
suffering,1
manifesting,1
reinforced,1
reaffirms,1
intra,1
inter,1
indication,1
conducive,1
formulating,1
contain,2
infectious,1
restrictive,1
massive,1
damage,1
ultimately,1
harm,1
datadriven,1
mobility,2
concurrent,1
stochastic,1
aggregated,1
algorithm,1
solve,1
empirically,1
search,1
obtaining,1
scientists,1
decisionmakers,1
biomethane,9
substitute,2
combustion,1
biogas,1
cogeneration,1
chp,1
ghg,1
contained,1
biomass,1
generated,1
emphasis,2
begun,1
meeting,1
desirable,1
organizing,1
transparent,1
nationallevel,1
evs,3
numerous,1
witnessed,1
equipped,1
sensors,2
maintain,1
betterment,1
susceptible,1
privacy,1
incidents,1
misused,1
car,1
theft,1
fraud,1
compromise,1
things,2
cybersecurity,2
defense,1
taxonomies,1
dangers,1
correspondingly,1
details,1
extent,1
smooth,1
secure,1
shrunk,1
collapsed,1
crashed,1
projects,1
competitiveness,2
endangering,1
achievement,1
bitcoin,2
qqr,1
granger,1
sensitive,2
similarly,1
markets;,1
sustainabilityrelated,1
advises,1
fruitful,1
apropos,1
drawing,1
qualitative,2
improved,2
tourist,3
perceive,1
sanctioned,2
destination,3
image,3
sanctioninduced,1
intention,2
visiting,1
iran,1
affective,1
cognitive,1
satisfaction,6
terrorism,1
crime,1
functionalperformance,1
posttrip,1
enhancing,2
enriches,1
visitors,1
nonvisitors,1
intents,1
appealing,1
spanning,1
december,1
equicorrelations,2
decogarch,1
median,1
arguing,1
brexit,1
upper,1
validate,1
figures,1
precious,1
flighttosafety,1
escape,1
validity,1
assessing,3
adopting,2
anonymous,1
senior,1
reactivity,3
interpreting,1
practitioners’,1
sociological,1
espeland,1
sauder,1
sociol,1
1131–40,1
passive,1
conformity,1
resistance,1
csr,1
managers’,1
reformulation,1
light,2
quantitative,2
investors’,1
strict,1
distinction,1
abandoned,1
claiming,1
holistic,1
redesign,2
valuable,2
january–march,1
relate,1
activation,1
stance,1
assessed,1
requirements,1
buildup,1
surcharges,1
profits,1
probability,1
eus,3
recognized,2
1990s,1
embraced,1
build,1
resourceefficient,1
knowledgebased,1
inclusive,1
rescue,1
plan,2
initiating,2
concept,2
commitment,1
allocated,1
portion,1
budget,2
member,1
aiming,1
carbonneutral,1
creation,1
advancing,1
ukrainian,1
autonomous,1
disappeared,1
adversely,1
interestingly,1
highgrowth,1
illiquid,1
postcovid,3
leadership,7
resorted,1
repeated,1
regionalspecific,1
impositions,1
isolation,1
plunged,1
deeper,1
successful,1
aware,2
dominant,2
unfolding,1
gradually,1
coming,1
materializing,1
travel,1
handling,1
innovating,2
owners,1
czech,1
republic,1
metering,1
postpandemic,1
searching,1
recreating,1
base,1
globe,1
disrupted,1
eur,1
sugar,1
garch,2
gjrgarch,1
egarch,2
apart,1
evenly,1
conclusive,1
plssem,1
backbone,1
ghana,1
vital,2
hypothesizes,1
mediates,1
collect,1
purposively,1
employee,4
analysed,1
version,1
individualized,1
practiced,1
again,1
mediated,1
motivating,1
cognizant,1
focal,1
mere,1
disengagement,1
affecting,1
banks’,1
