word,frequency
suggesting,1
lesser,1
disposition,1
ratio,2
subregion,2
implying,1
poverty,1
people,5
heat,1
cool,1
enough,1
discovered,1
percentage,2
alongside,1
effect,5
process;,1
added,2
gadgets,1
aside,1
fashionable,1
fuel,1
semisupervised,1
reinforcement,3
already,1
carry,1
sport,2
fitness,2
movement,1
disorder,1
mental,1
employee,6
aid,1
experience,4
workout,1
session,2
gameplays,1
burden,2
purpose,2
creation,1
technostress,3
unravels,1
developmentrelated,1
onset,1
designmethodologyapproach,1
transcripts,1
nvivo,1
establish,3
adverse,1
drastic,1
transformations,1
job,4
insecurity,2
brewing,1
psyche,1
hierarchy,2
comprising,1
workrelated,1
flexibility,1
autonomy,1
creativity,1
overload,1
economy,9
changing,1
profiles,1
skillsets,1
competencies,1
strategic,2
manpower,1
skills,2
inculcating,1
requisite,1
specialized,1
sociotechnical,1
originalityvalue,1
establishing,1
qualitative,2
constituting,1
unintended,1
consequences,3
creators,1
organizational,3
day,3
excessive,1
eliminate,2
dedicated,2
maintenance,2
expensive,1
timeconsuming,1
cluster,4
microsoft,1
azure,1
amazon,2
hortonworks,1
mapr,1
visualization,1
modernday,1
chain,9
sovereign,1
interconnected,1
complicated,1
impacting,1
consumer,4
regular,1
fraudulent,1
raising,1
worries,1
eroding,1
customer,3
lowering,1
corporate,1
brand,1
trading,2
modification,2
consensus,4
agriculturefood,1
scs,2
safe,3
equitable,1
enhanced,4
responsiveness,1
nfc,1
cut,1
hype,1
technology’s,1
stymie,1
acceptance,2
agriscmbiot,1
singlechain,1
defense,5
tsunami,1
embracement,1
ubiquitous,2
virtually,2
provision,1
ubiquity,1
highperformance,1
attribution,1
aggregating,1
storing,3
convergence,2
edge–fog–cloud,4
distribute,1
–,2
satisfying,1
delayenergy,1
crosslayer,1
osmotic,1
overcoming,1
respect,1
edgefogcloud,1
blend,1
accelerate,1
gain,2
begin,1
tutorial,1
blocks,1
similarity,3
offloading,10
migration,1
domainspecific,1
dlad,5
choosing,1
experimentally,1
workflow,1
running,1
deficiencies,2
mec,4
requests,2
relieves,1
longdistance,1
56g,1
researches,2
meaningful,2
minimization,2
maximization,2
utility,1
mathematical,1
solver,1
heuristic,1
lyapunov,1
markov,1
mdp,1
compare,3
characterizing,1
pros,1
cons,1
subtasks,1
online,1
perception,1
wild,2
cwrs,4
breeders,1
gamechanging,1
traits,1
genes,1
boosted,1
resilience,1
breeding,2
genomics,1
accelerated,1
genetic,3
pools,1
carrying,1
optimum,1
combination,2
favorable,1
alleles,1
cropgrowing,1
sustain,1
parallel,1
genomes,1
precise,2
geneediting,1
fasttrack,1
route,1
ideal,1
datainformed,1
germplasm,1
together,2
equally,1
nutrition,1
target,2
authenticity,1
finance,9
newer,1
recording,1
clearing,1
settlement,1
redundant,1
banks,1
organisations’,1
foresee,1
ownership,2
measurement,1
focussed,1
accounting,1
clarifies,1
existence,1
obligations,1
accountants,1
featured,1
evaluates,2
credit,3
breaches,2
reporting,2
serverbased,1
costeffective,1
customised,1
issuance,1
investors,2
expanded,1
issuers,1
counterparty,1
customise,1
instruments,1
mutualised,1
truth,1
easily,2
collaborate,1
agree,1
technologys,1
inspected,2
reducing,1
co2,4
emissions,5
earlier,1
fill,1
insurance,1
investing,1
spanning,1
2005–2019,1
quantile,1
contributed,1
brics,2
slowed,2
ultimately,1
hampered,1
clear,1
policydriven,1
spending,1
consistently,2
failed,1
longterm,1
rising,1
creating,2
study’s,1
accepted,1
urbanization,1
epitome,1
enjoy,1
governance,2
optimized,1
raised,1
unauthorized,3
devicelevel,1
conceptual,1
initially,1
idea,3
forth,2
depicts,1
nidss,3
frequent,1
mlbased,6
currently,3
proprietary,3
generalise,1
netflow,3
metadata,1
netflowbased,3
variants,2
converted,1
toniot,1
csecicids2018,2
extra,1
tree,2
match,3
surprisingly,1
tailored,1
fair,1
allowing,2
happening,1
industrialists,1
hesitating,1
move,2
forward,1
trigger,1
predominated,1
steady,1
progression,1
created,1
momentum,1
jeopardized,1
communicating,1
contrary,1
fits,1
appropriately,2
exhaustive,1
plausible,1
prospective,1
prevalence,1
appliances,2
rich,1
personalized,1
aiot,3
wealth,1
users’,1
migrated,1
impose,1
severe,2
violation,1
edos,3
cooperatively,1
revealing,1
impede,1
federatedlearningbased,1
lowquality,2
nonindependently,1
identically,2
noniid,4
federatedlearningenabled,1
edgecloud,1
edgecloudassisted,1
communicationefficient,1
twolayer,1
reinforcementlearningbased,1
incentive,1
edos’,1
participation,1
commands,1
road,1
damage,1
delivered,1
ground,2
destroyed,2
immediate,2
missions,1
assist,1
iov,3
uavassisted,1
unreliable,1
misbehavior,2
tracing,2
lvbs,2
uavaided,1
blockchainassisted,1
aerialground,1
creditbased,1
immutably,1
trace,1
transactions,3
reaching,1
explicit,1
optimally,1
schedule,1
pricing,1
contributor,1
trial,1
battle,1
electric,1
cemrs,4
safely,1
tampering,1
protect,2
worthy,1
semitrusted,1
means,1
ciphertext,1
attributebased,1
blockchainempowered,1
traceable,1
revocation,3
uniform,1
identity,3
manager,1
responsible,1
generating,2
publishes,1
csp,2
intermediate,3
matching,2
calculate,1
decrypt,1
attributes,3
satisfied,1
revoked,1
indicated,1
bilinear,1
diffiehellman,1
dbdh,1
resist,4
overhead,1
publicprivate,1
throughput,2
accurately,2
qualityofservice,1
qos,11
hot,1
thorny,1
servicerelated,1
latent,2
owing,1
geographical,1
acquire,1
modelbased,1
predictor,3
mostly,1
ignore,1
noises,3
datacharacteristicaware,2
dcalf,2
twofold,1
dense,1
lfs,1
sparse,1
peaksbased,1
simultaneous,1
precisely,2
spite,1
sparsity,1
ppfl,4
usertrained,1
cryptographic,1
launched,1
byzantine,2
crafts,1
harm,1
suspicious,2
plaintexts,1
submits,1
poisonous,1
circumvent,2
twotrapdoor,1
referred,1
shieldfl,3
compromising,1
specially,1
cosine,2
byzantinetolerance,1
iid,2
mnist,1
kddcup99,1
defend,1
felids,4
agriculturaliot,1
peer,2
convolutional,2
mqttset,1
insdn,1
nonfederated,1
protecting,2
preventing,2
behavioral,1
encounters,1
imbalance,1
dataimbalance,1
networkbased,1
hnids,4
particle,1
swarm,1
optimizationegapso,1
irf,2
egapso,1
minor,1
balanced,1
pso,1
adding,1
multiobjective,1
minimize,1
true,1
tpr,1
fpr,1
iterative,1
supervises,1
classifier’s,1
overfitting,1
tested,1
nslkdd,2
bcc,1
lda,1
cart,1
gaining,2
attraction,1
expected,2
constant,1
struggle,1
attempted,1
determine,2
drivers,2
jordan,1
examined,1
jordanian,1
smes,1
plssem,1
readiness,1
whilst,1
compatibility,2
appeared,1
insignificant,1
contribute,1
enterprise,1
circles,1
concerned,1
ids;,1
began,1
long,1
shortterm,1
batch,1
dropout,1
multiclass,1
cicids,1
wsnds,1
confusion,1
alarm,1
showing,1
modernizing,1
streamline,1
forecast,1
encouraging,1
invest,2
really,1
composition,1
virtualization,1
confluence,1
implicit,1
sufficiently,1
preliminary,1
appropriate,2
participate,1
battlefield,1
utmost,1
hindrances,1
indeed,1
unintentional,1
interference,1
softwaredefined,1
sdn,3
justifying,1
routing,2
obviates,1
proofofwork,1
pow,1
trustbased,1
adoptive,1
adhoc,2
ondemand,2
aodv,1
destinationsequenced,1
dsdv,1
smsn,1
secured,1
fault,1
eescfd,1
multipath,1
aomdv,1
pathology,1
labs,1
workers,1
monitor,1
attached,1
medium,1
anonymitypreserving,1
counter,1
legitimate,2
prohibits,1
cryptography,1
primitives,1
hash,1
alleviate,1
tiny,1
processor,1
password,1
extremely,1
intensely,1
precious,1
leaking,1
invoke,1
casedatabase,4
diagnosed,1
searching,2
elgamal,1
blind,1
blinded,2
healthy,1
idoctor,1
selfhelped,1
invoking,1
intelligently,1
knows,1
whether,2
obtaining,1
greatly,1
timeliness,1
whats,1
bilateral,1
protected,1
violent,1
ergodic,1
adjusting,1
bit,1
string,1
panic,5
buying,4
pandemic,2
crowd,1
psychology,1
contagion,1
antecedents,3
included,3
fear,2
founded,1
sense,1
guilt,1
retailer,2
engaged,1
residents,1
equation,1
modelling,1
except,1
buyers,1
psychological,1
moderating,1
door,1
socalled,2
patientcentred,1
initiatives,1
societal,1
informed,1
license,3
regard,1
narrative,1
evidence,2
attitudes,2
medline,1
embase,1
searched,1
april,1
thematically,1
categorised,1
twentyseven,1
quantitative,1
recognise,1
expressed,1
confidentiality,1
abuses,1
showed,1
minimisation,1
responsibility,1
accountability,1
dataintensive,1
simply,1
presumed,1
strengthen,1
ought,1
operationalised,1
follow,1
clientserver,1
patienthealth,1
silos,1
infrastructural,1
monetary,1
person,1
visiting,1
ehr,2
interplanetary,1
file,1
ipfs,4
maintain,1
failsafe,1
tamperproof,1
doctors,2
twofactor,1
multifactor,1
patientcentric,1
stewards,1
revoking,1
stipulated,1
symmetric,2
aes128,1
encrypting,1
asymmetric,1
rsa4096,1
envelopes,1
pass,1
authorized,2
rsa1024,1
sure,2
valid,1
hashing,1
sha256,1
ipfs;,1
retrieve,1
offchain,1
saves,1
preserve,1
circular,7
governed,1
imperatives,1
recycle,1
minimised,1
extending,1
circularisation,1
hasten,1
yearly,1
european,1
union,1
analysed,1
employing,1
panelcorrected,1
estimator,2
proxy,1
age,1
older,2
tend,1
reluctant,1
behaviour,2
young,1
inclined,1
away,1
takemakewaste’,1
extractive,1
directed,1
sensibilize,1
per,1
capita,1
income,2
propensity,1
accept,1
containing,1
recycled,1
decreases,1
finding,1
policymakers,1
inequality,1
middleincome,1
bracket,1
likely,1
implies,1
aware,1
